advice,afternoon,anybody,areas,aspects,attention,atypical,avalanche,avalanches,avoid,avoided,backcountry,bear,beneath,blizzard,border,buried,bury,canyons,cause,central,certain,changing,class,clear,climbing,combined,conditions,connected,considerable,continue,continuing,cottonwood,created,creating,cycle,danger,dangerous,day,days,deadly,deep,degrees,destructive,develop,directions,distance,dog,drifted,drifting,elevation,elevations,enjoyed,entering,especially,estimated,evident,excellent,exist,exists,exiting,expect,expected,expecting,expert,extreme,faceted,facing,family,far,fast,feet,finding,flats,friends,given,going,good,gradually,heavy,help,high,historic,human,ice,includes,including,increase,increasing,increasingly,intensifies,large,later,layer,level,life,likely,logan,long,longer,looking,low,media,mid,mild,morning,mountain,mountains,moving,natural,naturals,near,need,new,northern,obvious,occur,occurred,occurring,ongoing,outlying,overloaded,overnight,past,paths,pay,people,persistent,person,possible,potential,potentially,preexisting,pronounced,pull,rain,range,recommended,relay,remains,remotely,resorts,ride,riding,rise,rising,river,route,running,runout,runouts,safe,sidecountry,skiing,skills,slab,sledding,slope,slopes,small,snow,snowfall,snowpack,snowshoeing,social,south,southwest,stay,steep,steeper,steepness,storm,strategy,strong,temperatures,terrain,thanks,threatening,times,today,tomorrow,tonight,travel,traveling,trigger,triggered,unusual,upper,usher,venture,viable,walking,warming,wasatch,weak,weather,weekend,westerly,wet,widespread,wind,winds,word,world,zone,zones
0.28557425525773317,0.0,0.0,0.15895256668170388,0.1527698994466203,0.0,0.39559070144533853,0.09579809276857294,0.2445252787408575,0.13139317281711285,0.0,0.0,0.0,0.23196413009033753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267191681438157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09579809276857294,0.11392711540565494,0.21917207735217678,0.2078886871758024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267191681438157,0.0,0.0,0.0,0.28557425525773317,0.0,0.0,0.15895256668170388,0.0,0.0,0.0,0.23196413009033753,0.0,0.0,0.09579809276857294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11001644618760535,0.0,0.15895256668170388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267191681438157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17266135457605417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15895256668170388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13630697259125713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14696217630178984,0.0,0.0,0.0,0.0,0.0,0.0,0.1267191681438157,0.0,0.0,0.0,0.0,0.0,0.0,0.18032929331121136,0.0,0.0,0.14696217630178984,0.19779535072266927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.10019447398241872,0.09629727933901296,0.0,0.0,0.1811566754883538,0.0,0.0,0.0,0.09629727933901296,0.0,0.146216726677531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07987641005560883,0.0,0.0,0.16653479060434084,0.0,0.0,0.0,0.0,0.0,0.1811566754883538,0.14362608467042523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07987641005560883,0.0,0.18000943857525656,0.0,0.0,0.0,0.0,0.0,0.0,0.18000943857525656,0.0,0.0,0.0,0.0,0.1811566754883538,0.0,0.0,0.18000943857525656,0.0,0.0,0.0,0.0,0.146216726677531,0.18000943857525656,0.0,0.0,0.0,0.0,0.0,0.18000943857525656,0.20804395019154462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08592000559679529,0.0,0.0,0.0,0.18000943857525656,0.0,0.18000943857525656,0.0,0.0,0.0,0.146216726677531,0.0,0.0,0.0,0.18000943857525656,0.0,0.18000943857525656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11892335254836947,0.0,0.0,0.0,0.0,0.10883569834692643,0.0,0.0,0.0,0.0,0.18000943857525656,0.0,0.16653479060434084,0.13104096456765588,0.18000943857525656,0.18000943857525656,0.0,0.146216726677531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18000943857525656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18000943857525656,0.0,0.0,0.0,0.09263642769201161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18000943857525656,0.0,0.18000943857525656,0.0,0.0,0.0,0.11366912195333442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18000943857525656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18000943857525656,0.0,0.0,0.0
0.0,0.0,0.0,0.18177881909512053,0.0,0.0,0.0,0.21911019794863656,0.13982006499280578,0.07513089058726434,0.16329195548213338,0.0873541475121189,0.0,0.0,0.0,0.16329195548213338,0.0,0.0,0.20126085946714062,0.0,0.0,0.0,0.0,0.16329195548213338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20126085946714062,0.0,0.0,0.16329195548213338,0.10955509897431828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326375739647052,0.0,0.0,0.0,0.0,0.0,0.16329195548213338,0.0,0.0,0.0,0.0,0.16329195548213338,0.0,0.0,0.0,0.0,0.1326375739647052,0.16329195548213338,0.16329195548213338,0.05477754948715914,0.0,0.0,0.0,0.0,0.0,0.0,0.16329195548213338,0.0,0.0,0.0,0.0,0.16329195548213338,0.0,0.0,0.0,0.06290763366240977,0.0,0.09088940954756027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326375739647052,0.0,0.0,0.0,0.0,0.16329195548213338,0.0,0.0,0.0,0.0,0.0,0.0,0.1326375739647052,0.0,0.0,0.07245828495498666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20126085946714062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20126085946714062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326375739647052,0.0,0.16329195548213338,0.0,0.0,0.0,0.16329195548213338,0.10311266647241484,0.14108157045742206,0.0,0.16329195548213338,0.0,0.0,0.16329195548213338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08403327929042882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16806655858085764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3021373971145576,0.0,0.0,0.0,0.0,0.0,0.0,0.16329195548213338,0.0,0.14108157045742206
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28297428058542856,0.12038229369869236,0.2587448071057825,0.0,0.15042036551969665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2811822486922091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09432476019514287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158013071059529,0.0,0.0,0.12477028301772794,0.0,0.0,0.0,0.0,0.3465631902784653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09432476019514287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158013071059529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158013071059529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12477028301772794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2811822486922091,0.0,0.0,0.0,0.0,0.1857632352849486,0.0,0.2811822486922091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24293684960240886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13421063124561583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20469145051260854,0.0,0.20469145051260854,0.0,0.0,0.0,0.0,0.0,0.12477028301772794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24293684960240886
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14046179817749652,0.08963242210564638,0.09632614172561439,0.0,0.11199771396026757,0.0,0.0,0.2295625839433823,0.0,0.2295625839433823,0.0,0.0,0.20935841334337935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2786986938879227,0.0,0.0,0.0,0.0,0.0,0.0,0.2295625839433823,0.0,0.14046179817749652,0.16704306973742936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16067806365182347,0.0,0.0,0.1857991292586151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07023089908874826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11199771396026757,0.0,0.0806545694909612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2295625839433823,0.0,0.0,0.29978554772302773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18088223425182645,0.0,0.0,0.0,0.0,0.20935841334337935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11653031232561739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09992851590767592,0.0,0.0,0.11653031232561739,0.0,0.0,0.0,0.0,0.0,0.15240605516027356,0.0,0.15240605516027356,0.0,0.0,0.0,0.13220188456027057,0.0,0.09289956462930755,0.0,0.0,0.0,0.0,0.2580387630349352,0.2295625839433823,0.13220188456027057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14500649141717026,0.0,0.0,0.0,0.0,0.19368684110872617,0.0,0.12137574372086045,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15326507360391872,0.19560506770616443,0.07007092980969234,0.0,0.08147096741516306,0.18770622106203183,0.0,0.1669916745160256,0.0,0.1669916745160256,0.0,0.0,0.1522944698464089,0.18770622106203183,0.0,0.0,0.0,0.0,0.0,0.0,0.13515664088433452,0.0,0.0,0.0,0.0,0.0,0.0,0.1669916745160256,0.0,0.1021767157359458,0.06075642086915684,0.0,0.0,0.0,0.0,0.0,0.1522944698464089,0.0,0.0,0.0,0.0,0.116882718630786,0.0,0.0,0.13515664088433452,0.0,0.0,0.18770622106203183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510883578679729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08147096741516306,0.0,0.058670892204221614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669916745160256,0.0,0.18770622106203183,0.21807425996877244,0.0,0.14089443224093817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06757832044216726,0.0,0.0,0.0,0.0,0.18770622106203183,0.0,0.0,0.0,0.18770622106203183,0.0,0.0,0.1315799233004027,0.0,0.0,0.0,0.0,0.3045889396928178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14089443224093817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08476813447930905,0.0,0.18770622106203183,0.0,0.09616817208477976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07269141998959082,0.0,0.0,0.08476813447930905,0.0,0.0,0.0,0.0,0.0,0.11086537675439645,0.0,0.11086537675439645,0.0,0.0,0.0,0.09616817208477976,0.0,0.13515664088433452,0.0,0.18770622106203183,0.0,0.0920789215904326,0.0,0.0,0.09616817208477976,0.0,0.18770622106203183,0.0,0.0,0.0,0.0,0.18770622106203183,0.0,0.0,0.0,0.0,0.10548268102531526,0.0,0.0,0.0,0.0,0.14089443224093817,0.0,0.08829286698817349,0.0,0.0,0.0,0.0
0.0,0.13912392973223506,0.0,0.08962823270467699,0.0,0.0,0.0,0.2700872949261473,0.13787992885354428,0.0740883781552271,0.0,0.17228405157232174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16102612457940943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714528574633222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16205237695568836,0.06423983093898647,0.0,0.0,0.14897247694847565,0.0,0.0,0.16102612457940943,0.19846817397603372,0.0,0.0,0.0,0.0,0.19846817397603372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08962823270467699,0.0,0.0,0.0,0.0,0.0,0.0,0.05401745898522946,0.0,0.0,0.0,0.19846817397603372,0.19846817397603372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08614202578616087,0.0,0.06203473052429332,0.12358407518278516,0.08962823270467699,0.0,0.0,0.19846817397603372,0.14897247694847565,0.0,0.0,0.0,0.24716815036557033,0.13912392973223506,0.0,0.0,0.0,0.15371822316204783,0.0,0.14897247694847565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19846817397603372,0.1429057149266444,0.0,0.0,0.0,0.0,0.0,0.0,0.19846817397603372,0.0,0.0,0.0,0.0,0.0,0.1765659791288593,0.0,0.10638201382339642,0.0,0.0,0.0,0.0,0.0,0.16102612457940943,0.19846817397603372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20336376067122153,0.13912392973223506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08962823270467699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714528574633222,0.0,0.0,0.0,0.1947163533135776,0.0,0.0,0.0,0.0,0.0,0.08286723776369656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13912392973223506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293055015314661,0.1246708176110509,0.13398119301178407,0.0,0.15577897196103527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12921512557582485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097685005104887,0.11617111080563566,0.0,0.0,0.0,0.0,0.25159128254850827,0.0,0.0,0.0,0.0,0.0,0.22348905783247158,0.0,0.2911991437039078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16208341772782078,0.0,0.0,0.0,0.0,0.0,0.0,0.097685005104887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22348905783247158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22348905783247158,0.0,0.0,0.0,0.0,0.13899177873587842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12921512557582485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19238090348248718,0.0,0.0,0.0,0.0,0.0,0.2911991437039078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3193013684199445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27798355747175685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21198342139310863,0.0,0.21198342139310863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23653307260266077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667147706820137,0.11346520889317496,0.12193875314323231,0.0,0.14177731351587886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17780984712134248,0.0,0.0,0.0,0.0,0.0,0.22897786328095665,0.0,0.0,0.0,0.0,0.0,0.2034015106198556,0.0,0.26502570772383227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08890492356067124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10210019277058575,0.2034015106198556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2034015106198556,0.22897786328095665,0.0,0.0,0.0,0.1264989795599325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11760106732723637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1750894059971517,0.0,0.0,0.0,0.0,0.0,0.26502570772383227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14751510580433339,0.0,0.0,0.0,0.0,0.0,0.29060206038493336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252997959119865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19293001883808097,0.0,0.19293001883808097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160237475369675,0.0,0.29060206038493336,0.0,0.0,0.0,0.0,0.0,0.21527310887408876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11255589601716014,0.19153312313507798,0.05145918834624697,0.0,0.05983122913245432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11184309711891627,0.0,0.0,0.0,0.0,0.07503726401144009,0.0892374659003692,0.0,0.08141810475437683,0.0,0.0,0.0,0.11184309711891627,0.0,0.13784903111214725,0.09084707830677609,0.0,0.0858371631256853,0.0,0.11184309711891627,0.04962864813127539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13784903111214725,0.0,0.0,0.0,0.0,0.0,0.037518632005720046,0.0,0.13784903111214725,0.0,0.0,0.0,0.0,0.0,0.09084707830677609,0.0,0.0,0.0,0.0,0.0,0.05983122913245432,0.0,0.043087147560039625,0.0858371631256853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0858371631256853,0.0,0.0,0.18169415661355218,0.0,0.1067672851654691,0.13784903111214725,0.10347105633270892,0.0,0.0,0.0,0.0,0.0,0.13784903111214725,0.0,0.0,0.0,0.0,0.04962864813127539,0.0,0.0,0.0,0.0,0.0,0.11184309711891627,0.0,0.13784903111214725,0.0,0.11184309711891627,0.0,0.0,0.0,0.13784903111214725,0.07388921477700047,0.0,0.0,0.24527306985975506,0.0,0.0,0.0,0.0,0.13784903111214725,0.0,0.0,0.13784903111214725,0.0,0.0,0.0,0.0,0.11184309711891627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07062466694341558,0.0,0.0,0.0,0.0,0.0,0.0,0.3355292913567488,0.0,0.0,0.32030185549640733,0.0,0.19326120187329313,0.0,0.0,0.0,0.0,0.0,0.11184309711891627,0.08141810475437683,0.2302267050241502,0.0,0.0,0.0,0.0,0.07062466694341558,0.09084707830677609,0.09925729626255078,0.0,0.0,0.0,0.06762157404947075,0.0,0.0,0.07062466694341558,0.0,0.0,0.05755667625603755,0.0,0.09084707830677609,0.0,0.0,0.0,0.0,0.0,0.0,0.07746512233947794,0.0,0.10347105633270892,0.0,0.10347105633270892,0.10347105633270892,0.2756980622242945,0.0,0.0,0.0,0.13784903111214725,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131705135647214,0.1813730584896895,0.09745896923712272,0.0,0.11331484438122466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23226231639446263,0.0,0.0,0.0,0.0,0.0,0.0,0.2118205380184928,0.0,0.0,0.0,0.0,0.07105683785490713,0.08450377593856044,0.0,0.0,0.0,0.2610733848371269,0.0,0.0,0.0,0.0,0.1720560097141194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07105683785490713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1720560097141194,0.0,0.0,0.0,0.0,0.0,0.11331484438122466,0.0,0.0,0.16256769119985875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16256769119985875,0.0,0.0,0.1720560097141194,0.0,0.10110370853946292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09399209445282108,0.0,0.0,0.0,0.0,0.0,0.2118205380184928,0.0,0.0,0.0,0.2118205380184928,0.0,0.0,0.0,0.0,0.13993937606347884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2118205380184928,0.0,0.0,0.0,0.0,0.23226231639446263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2118205380184928,0.0,0.0,0.20220741707892584,0.0,0.0,0.11790074761309256,0.0,0.0,0.0,0.0,0.2118205380184928,0.15419840113316435,0.21801410091759837,0.0,0.0,0.0,0.0,0.13375662275719452,0.1720560097141194,0.09399209445282108,0.0,0.0,0.0,0.1280690410565683,0.0,0.0,0.13375662275719452,0.0,0.0,0.10900705045879919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12280316289548532,0.0,0.0,0.0,0.0
0.0,0.13819889332779867,0.0,0.0,0.0,0.0,0.0,0.16097488907565238,0.20544474573514457,0.07359576378564209,0.0,0.08556926659255944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1753919901623781,0.0,0.0,0.0,0.0,0.0,0.147981957454801,0.15995546026171836,0.0,0.0,0.0,0.0,0.16097488907565238,0.06381269965863971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12992743046575556,0.0,0.12276236342713892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053658296358550794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12992743046575556,0.0,0.19714855709629783,0.0,0.0,0.19714855709629783,0.08556926659255944,0.0,0.061622260978724724,0.12276236342713892,0.08903229368630183,0.0,0.0,0.0,0.0,0.0,0.19714855709629783,0.0,0.12276236342713892,0.0,0.0,0.2598548609315111,0.0,0.15269614915419133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19714855709629783,0.0,0.0,0.0,0.14195553339451272,0.0,0.0,0.0,0.0,0.0,0.15995546026171836,0.0,0.0,0.0,0.0,0.0,0.0,0.1753919901623781,0.0,0.10567467874629433,0.0,0.0,0.1753919901623781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15995546026171836,0.0,0.0,0.0,0.17806458737260367,0.1753919901623781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15995546026171836,0.0,0.0,0.15269614915419133,0.0,0.0,0.08903229368630183,0.0,0.0,0.0,0.0,0.15995546026171836,0.11644232639387891,0.16463250533701623,0.0,0.0,0.0,0.0,0.10100579649321918,0.12992743046575556,0.14195553339451272,0.0,0.0,0.0,0.0,0.0,0.0,0.10100579649321918,0.0,0.0,0.16463250533701623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147981957454801,0.0,0.09273433363117609,0.0,0.0,0.0,0.0
0.0,0.22473268022463042,0.0,0.0,0.1391488033163118,0.0,0.0,0.3490266084357719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1154207777076634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17451330421788594,0.10376927543580275,0.0,0.0,0.24064144887776137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1154207777076634,0.0,0.0,0.0,0.0,0.0,0.0,0.14478021860283852,0.0,0.0,0.26011220810513946,0.0,0.0,0.0,0.08725665210894297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1391488033163118,0.0,0.10020728486155565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22473268022463042,0.0,0.0,0.0,0.12415372523282983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18935315234412134,0.0,0.0,0.0,0.0,0.0,0.0,0.14478021860283852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14478021860283852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2112820079825863,0.0,0.16425097783021658,0.2112820079825863,0.1154207777076634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26011220810513946,0.0,0.0,0.0,0.0,0.26011220810513946,0.0,0.0,0.0,0.26011220810513946,0.0,0.0,0.0,0.0,0.0,0.24064144887776137,0.0,0.0,0.15080030558817245,0.0,0.0,0.0,0.0
