adjacent,advisory,angle,appearance,areas,audible,avalanche,avalanches,avoid,aware,backcountry,berth,buffers,chalky,choose,collapses,conditions,cornice,cornices,county,cracks,cross,dangerous,days,degrees,develop,development,distance,drifted,drifting,drifts,easily,east,easy,effect,elevations,expect,face,farther,features,feel,flat,flats,form,fresh,gentle,giving,grow,hard,heavy,indications,injure,instability,kill,large,larger,lasting,like,loaded,long,low,monday,mountains,natural,north,notice,obvious,occur,occurring,ones,open,overnight,pillow,pillows,pm,range,recently,recognize,recommended,require,result,ridgelines,running,safe,scallops,sheltered,shooting,signs,slabs,slide,slopes,smooth,snow,southeast,special,steep,steeper,steepness,step,strong,summit,sunday,terrain,textured,travel,travelers,treeline,trigger,triggered,unusual,upper,watch,ways,wednesday,wide,wind,winds,wrapped
0.0,0.14728289431484565,0.0,0.0,0.0,0.0,0.18801752719840037,0.18801752719840037,0.09400876359920018,0.14728289431484565,0.09400876359920018,0.0,0.14728289431484565,0.0,0.0,0.0,0.11611952558767592,0.0,0.14728289431484565,0.0,0.0,0.14728289431484565,0.15371664838226423,0.14728289431484565,0.09400876359920018,0.0,0.0,0.14728289431484565,0.07685832419113212,0.14728289431484565,0.0,0.07685832419113212,0.0,0.0,0.11611952558767592,0.0,0.0,0.0,0.0,0.11611952558767592,0.0,0.14728289431484565,0.0,0.0,0.0,0.14728289431484565,0.14728289431484565,0.0,0.0,0.0,0.0,0.14728289431484565,0.0,0.14728289431484565,0.11611952558767592,0.0,0.0,0.0,0.11611952558767592,0.0,0.0,0.11611952558767592,0.0,0.0,0.0,0.0,0.07685832419113212,0.14728289431484565,0.14728289431484565,0.0,0.0,0.0,0.0,0.14728289431484565,0.2945657886296913,0.0,0.0,0.0,0.0,0.14728289431484565,0.0,0.0,0.0,0.14728289431484565,0.0,0.0,0.0,0.0,0.0,0.0,0.30743329676452846,0.0,0.07685832419113212,0.0,0.14728289431484565,0.15371664838226423,0.14728289431484565,0.0,0.0,0.0,0.0,0.0,0.18801752719840037,0.0,0.11611952558767592,0.09400876359920018,0.0,0.07685832419113212,0.11611952558767592,0.0,0.0,0.0,0.0,0.14728289431484565,0.11611952558767592,0.15371664838226423,0.0,0.0
0.12306309832023286,0.0,0.12306309832023286,0.0,0.0,0.07854958154910309,0.23564874464730926,0.31419832619641236,0.07854958154910309,0.0,0.07854958154910309,0.12306309832023286,0.0,0.0,0.0,0.07854958154910309,0.09702436023389967,0.0,0.0,0.12306309832023286,0.07854958154910309,0.0,0.19265828969470988,0.0,0.0,0.12306309832023286,0.0,0.0,0.12843885979647326,0.0,0.0,0.06421942989823663,0.0,0.12306309832023286,0.09702436023389967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12306309832023286,0.0,0.0,0.0,0.0,0.0,0.0,0.12306309832023286,0.09702436023389967,0.0,0.0,0.0,0.09702436023389967,0.0,0.12306309832023286,0.0,0.09702436023389967,0.12306309832023286,0.12306309832023286,0.19404872046779933,0.12306309832023286,0.12306309832023286,0.0,0.0,0.06421942989823663,0.0,0.0,0.0,0.0,0.12306309832023286,0.0,0.0,0.0,0.12306309832023286,0.07854958154910309,0.0,0.12306309832023286,0.0,0.12306309832023286,0.0,0.12306309832023286,0.0,0.0,0.0,0.07854958154910309,0.0,0.12306309832023286,0.0,0.3210971494911831,0.0,0.19265828969470988,0.0,0.0,0.12843885979647326,0.0,0.0,0.0,0.09702436023389967,0.12306309832023286,0.24612619664046573,0.07854958154910309,0.0,0.09702436023389967,0.07854958154910309,0.0,0.12843885979647326,0.09702436023389967,0.0,0.0,0.12306309832023286,0.0,0.0,0.09702436023389967,0.12843885979647326,0.19404872046779933,0.0
0.0,0.0,0.0,0.0,0.0,0.09810495952867469,0.0,0.09810495952867469,0.09810495952867469,0.0,0.09810495952867469,0.0,0.0,0.15370037678218051,0.15370037678218051,0.09810495952867469,0.0,0.0,0.0,0.0,0.09810495952867469,0.0,0.08020723276778557,0.0,0.09810495952867469,0.0,0.0,0.0,0.16041446553557115,0.0,0.30740075356436103,0.08020723276778557,0.0,0.0,0.0,0.0,0.15370037678218051,0.0,0.15370037678218051,0.12117914247693365,0.15370037678218051,0.0,0.0,0.15370037678218051,0.0,0.0,0.0,0.0,0.15370037678218051,0.0,0.12117914247693365,0.0,0.0,0.0,0.0,0.0,0.0,0.12117914247693365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08020723276778557,0.0,0.0,0.15370037678218051,0.15370037678218051,0.0,0.12117914247693365,0.0,0.0,0.0,0.09810495952867469,0.0,0.0,0.0,0.0,0.12117914247693365,0.0,0.0,0.15370037678218051,0.12117914247693365,0.09810495952867469,0.0,0.0,0.0,0.4010361638389278,0.12117914247693365,0.16041446553557115,0.0,0.0,0.16041446553557115,0.0,0.15370037678218051,0.0,0.12117914247693365,0.0,0.0,0.09810495952867469,0.15370037678218051,0.0,0.09810495952867469,0.15370037678218051,0.08020723276778557,0.0,0.15370037678218051,0.0,0.0,0.15370037678218051,0.0,0.0,0.16041446553557115,0.12117914247693365,0.15370037678218051
0.0,0.0,0.0,0.15832002418186075,0.15832002418186075,0.10105362062288041,0.10105362062288041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10105362062288041,0.0,0.15832002418186075,0.0,0.0,0.10105362062288041,0.0,0.16523591284817402,0.0,0.10105362062288041,0.0,0.15832002418186075,0.0,0.33047182569634803,0.0,0.0,0.16523591284817402,0.15832002418186075,0.0,0.0,0.15832002418186075,0.0,0.15832002418186075,0.0,0.0,0.0,0.0,0.0,0.0,0.15832002418186075,0.0,0.0,0.15832002418186075,0.0,0.0,0.0,0.0,0.15832002418186075,0.0,0.0,0.15832002418186075,0.0,0.24964265109738537,0.0,0.0,0.0,0.0,0.0,0.0,0.15832002418186075,0.15832002418186075,0.08261795642408701,0.0,0.0,0.0,0.0,0.0,0.12482132554869269,0.0,0.0,0.0,0.10105362062288041,0.15832002418186075,0.0,0.0,0.0,0.12482132554869269,0.0,0.0,0.0,0.12482132554869269,0.10105362062288041,0.15832002418186075,0.0,0.15832002418186075,0.33047182569634803,0.12482132554869269,0.08261795642408701,0.15832002418186075,0.0,0.08261795642408701,0.0,0.0,0.15832002418186075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16523591284817402,0.0,0.0,0.15832002418186075,0.0,0.0,0.0,0.0,0.08261795642408701,0.0,0.0
